screen_name,followers,rt,text 
bigdata,44262,5,"b'And @amplab project is officially over - it was great to see the staff, students, co-directors mike franklin &amp; ion\\u2026 https://t.co/szflab9ejd'"
bigdata,44262,3,b'0.1% of all server compute resources in 2016 was used for #deeplearning training \\U0001f5a5\\U0001f5a5\\U0001f5a5 #IntelAI'
bigdata,44262,4,"b""RT @nicoletache1: Advanced analytics platforms demo'd in new Learning Path from @OReillyMedia Tools for the Business Analyst https://t.co/a\\u2026"""
bigdata,44262,1,b'It sounds like @nervanasys is going to be integrated #IntelAI with many announcements coming in Q1 2017'
bigdata,44262,1,"b'#intelAI thanks for the invite, looking forward to hearing about your recent #AI projects and initiatives'"
bigdata,44262,18,"b'""Deeper neural nets often yield harder optimization problems"" - nice post by @Reza_Zadeh https://t.co/nl2XXy4aM4'"
bigdata,44262,2,"b'As @amplab winds down, I look back at its lasting legacy with Director @franklinmj https://t.co/jjrDYBQoPl See you\\u2026 https://t.co/yPrUHrc4Hs'"
bigdata,44262,4,b'Building the next-generation #bigdata analytics stack: a conversation with @amplab Director @franklinmj https://t.co/jjrDYBQoPl'
bigdata,44262,3,b'#OReillyAI call for speakers\\U0001f5e3 is open https://t.co/NX8FQHpfQV \\U0001f399 Join us as we explore the future of #AI\\u2014and how to\\u2026 https://t.co/ymf0T31b0f'
bigdata,44262,5,b'#deeplearning for Zero-Shot Translation  https://t.co/v9qGCJsoCm'
bigdata,44262,3,"b'Building taxonomies by randomly categorizing items in a binary tree, with no adjustable parameters https://t.co/ZeHq3Shp9U'"
bigdata,44262,24,"b'RT @strataconf: This is your LAST CHANCE to apply to speak at #StrataHadoop London - CFP closes tonight, 15 November https://t.co/7KRuXGi0L\\u2026'"
bigdata,44262,2,b'#StrataHadoop Singapore\\U0001f1f8\\U0001f1ec  Sessions #smartcities #smartnation https://t.co/5TWEfsX5fi  + Stream processing/analytics https://t.co/WK9RNl6uMP'
bigdata,44262,30,b'RT @cmariebeau: The #EarlyRelease of the 2e of Python for Data Analysis now available!! w/Pandas 1.0 etc https://t.co/jHNFGmx5Ky @wesmckinn\\u2026'
bigdata,44262,8,"b'ClickHouse, an open-source column-oriented DBMS from Yandex, used as part of @CERN\\u2019s LHCb experiment https://t.co/yB7JCswHzr'"
bigdata,44262,4,b'Visual tools for overcoming information overload: a conversation w/ Dafna Shahaf @CseHuji https://t.co/TROiJjqaYn  #AI #datascience #dataviz'
bigdata,44262,6,b'Learn how some leading companies designed &amp; built their data platforms \\u21e2 come to #StrataHadoop Singapore\\U0001f1f8\\U0001f1ec\\u2026 https://t.co/nNno6sC883'
bigdata,44262,4,"b'Weekend TODO: If you want to be a speaker \\U0001f5e3\\U0001f399 at #stratahadoop London 2017, Call For Proposals deadline is Nov 15th\\u2026 https://t.co/jH3A4Gvquw'"
bigdata,44262,17,"b'Applying Machine Learning in Security \\U0001f510 new survey paper from team @InstartLogic, summarizes 150+ papers\\u2026 https://t.co/lcR7grXh5P'"
bigdata,44262,5,"b""#deeplearning with #pydata made simple: how Chainer's define-by-run approach allows for flexibility and simplicity\\u2026 https://t.co/9y06akxoTK"""
bigdata,44262,2,b'.@amplab is winding down ... blessed to have been part of the extended family &amp; honored to be @ the closing ceremony https://t.co/gmRIA8SGoC'
bigdata,44262,0,b'Excellent @ApacheSpark trainings &amp; tutorials at #StrataHadoop Singapore\\U0001f1f8\\U0001f1ec led by @cloudera @databricks @lightbend\\u2026 https://t.co/iWQtTHwbpZ'
bigdata,44262,1,"b'Weekend TODO: If you want to be a speaker \\U0001f5e3\\U0001f399 at #stratahadoop London 2017, Call For Proposals deadline is Nov 15th\\u2026 https://t.co/eVe2dnApAg'"
bigdata,44262,5,b'Building Machines That Learn and Think Like People: this great survey paper was updated a few days ago https://t.co/lsTr95rAVF #AI'
bigdata,44262,11,"b""Compressing and regularizing deep neural networks: great post by @stanford's Song Han https://t.co/PDzZVuFUAd\\u2026 https://t.co/qm1lTKLMAI"""
bigdata,44262,6,"b""RT @strataconf: Have a great idea to share? We'd love to hear it, but hurry - CFP for #StrataHadoop London closes soon! https://t.co/7KRuXG\\u2026"""
bigdata,44262,32,b'RT @OReillyAI: #OReillyAI call for speakers is open https://t.co/fv6fITzryO  Join us as we explore the future of #AI\\u2014and how to get there f\\u2026'
bigdata,44262,3,"b""post-election, it's time you consider moving your text messaging &amp; voice calls to Signal from @whispersystems\\u2026 https://t.co/3m6pSO392H"""
bigdata,44262,2,b'The race for our neighborhood dogcatcher comes down to two votes #electionday https://t.co/mtizCcq8uc'
bigdata,44262,6,b'RT @strataconf: Read why @WIRED says 2016\\u2019s election data hero is #StrataHadoop speaker @SamWangPhD https://t.co/IGpmjkZPOX'
bigdata,44262,3,"b""#deeplearning with #pydata made simple: Chainer's define-by-run approach allows for flexibility and simplicity\\u2026 https://t.co/KCvH5JexWD"""
bigdata,44262,2,b'RT @lmeyerov: After hours at @graphistry: reactive GPU-accelerated dataframes for sanely writing highly interactive &amp; responsive big data a\\u2026'
bigdata,44262,10,b'RT @strataconf: Hey #datascientists! #StrataHadoop Singapore is next month - register now &amp; start planning your #bigdata itinerary https://\\u2026'
bigdata,44262,9,b'Use @Alluxio w/ Spark DataFrames: 1) predictable performance 2) share data in-memory 3) keep larger data in-memory\\u2026 https://t.co/pERjO5mgrf'
bigdata,44262,6,"b'\\U0001f4a1\\U0001f310 \\U0001f4c7  Join our @Linkedin group: ""Hardcore Data Science &amp; Data Engineering"" #AI #WebSummit #websummit2016 #QconSF\\u2026 https://t.co/5nQzk4iFIx'"
bigdata,44262,67,"b'The State of Machine Intelligence, 2016 edition by @shivon @jamescham @BloombergBeta https://t.co/MdUU1GrdCq tech s\\u2026 https://t.co/PljjzIhrmI'"
bigdata,44262,3,b'Learn how some leading companies built their data platforms \\u21e2 come to #StrataHadoop Singapore\\U0001f1f8\\U0001f1ec\\u2026 https://t.co/ByuNTowTIw'
bigdata,44262,2,b'Supervised Learning procedure for when the training data may not be\\nrepresentative of data the model will be applied https://t.co/unTSozShoU'
bigdata,44262,3,b'Visual tools for overcoming information overload: a conversation w/ Dafna Shahaf @CseHuji https://t.co/TROiJj8zzN\\u2026 https://t.co/AdkX2GLYWH'
bigdata,44262,6,"b""RT @strataconf: #BigData plays a vital role in building #smartcities: @bigdata's interview with @e27co https://t.co/pTiAf6juR2 #StrataHadoo\\u2026"""
bigdata,44262,2,b'Excellent @ApacheSpark trainings &amp; tutorials at #StrataHadoop Singapore\\U0001f1f8\\U0001f1ec led by @cloudera @databricks @lightbend\\u2026 https://t.co/vbv41OdNrt'
bigdata,44262,9,b'RT @matroid: Amazon and Matroid are organizing a Machine Learning workshop at SIGMOD/PODS 2017  https://t.co/o2ZExh3zPT February 1st submis\\u2026'
bigdata,44262,4,"b'.@bballinger on main challenges to #AI in health care: lack of labeled data, deployment issues, &amp; regulation fears https://t.co/tH62m5PpTF'"
bigdata,44262,2,"b'Weekend TODO: If you want to be a speaker \\U0001f5e3\\U0001f399 at #stratahadoop London 2017, Call For Proposals deadline is Nov 15th\\u2026 https://t.co/KDmeN3QQ5q'"
bigdata,44262,2,"b'And with respect to #Elections2016, @SamWangPhD and @julianzelizer advise: ""Watch the Data, not the Drama!"" https://t.co/UJ6Vy7oDpS'"
bigdata,44262,4,b'#StrataHadoop Singapore\\U0001f1f8\\U0001f1ec #smartcities #smartnation Sessions https://t.co/5TWEfsX5fi + Stream processing &amp; analytics https://t.co/WK9RNl6uMP'
bigdata,44262,5,b'RT @strataconf: New podcast w/Dafna Shahaf of @CseHuji @SamWangPhD &amp; @bigdata: Visual tools for overcoming information overload https://t.c\\u2026'
bigdata,44262,13,b'RT @strataconf: Registration is open for #StrataHadoop 2017. The #bigdata event of the year is March 13-16 in San Jose https://t.co/xbu6csB\\u2026'
bigdata,44262,4,b'Visual tools for overcoming information overload: a conversation w/ Dafna Shahaf @CseHuji + @jennwebb \\U0001f399 @SamWangPhD\\u2026 https://t.co/u9e992uPsw'
bigdata,44262,12,"b'The #bigdata ecosystem for science @NERSC: particle physics, cosmology, genomics, climate science, &amp; crystallograph\\u2026 https://t.co/bdFcoFESNI'"
bigdata,44262,2,b'Is it possible for an #AI to create revolutionary art? great post by @mikeloukides https://t.co/gSIDIjVLaX'
bigdata,44262,6,"b'Probase, a big Concept Graph from @MSFTResearch https://t.co/cptiItB2PO #AI #nlproc https://t.co/JfQslczYc2'"
bigdata,44262,1,"b'SPELL from @UtahSoC: streaming structured log parser, for parsing large system event logs in a streaming fashion https://t.co/1Z5xMsKs98'"
bigdata,44262,4,b'#StrataHadoop Singapore\\U0001f1f8\\U0001f1ec  Sessions \\u21e2 how some leading companies designed &amp; built their data platforms\\u2026 https://t.co/a2f88Wo1vK'
bigdata,44262,5,"b""RT @chaiger: #BigData plays a vital role in building #smartcities: @bigdata's interview with @e27co https://t.co/sWJMll7Ai3 https://t.co/uM\\u2026"""
bigdata,44262,52,b'RT @GilPress: Highlights of @OReillyAI https://t.co/Gca4Vl09qf @TimOReilly47856 @ylecun @etzioni @tdav @GaryMarcus #PeterNorvig'
bigdata,44262,4,b'#StrataHadoop Singapore\\U0001f1f8\\U0001f1ec  Sessions #smartcities #smartnation https://t.co/5TWEfsX5fi + Stream processing/analytics https://t.co/WK9RNl6uMP'
bigdata,44262,5,b'Best practices for the use of data &amp; computing in scientific research: new guidelines from @swcarpentry https://t.co/0xWTcagXGa'
bigdata,44262,11,"b'RT @strataconf: .@kaliouby &amp; @bigdata discuss deep learning, emotion detection, &amp; user engagement in an attention economy https://t.co/jD2A\\u2026'"
bigdata,44262,3,b'Excellent @ApacheSpark trainings &amp; tutorials at #StrataHadoop Singapore\\U0001f1f8\\U0001f1ec led by @cloudera @databricks @lightbend\\u2026 https://t.co/VqyEHxiitt'
bigdata,44262,8,b'Class of perturbations that can fool state-of-the-art #deeplearning classifiers on natural images\\u2026 https://t.co/jg2pC1rzaL'
bigdata,44262,7,b'Good keynote by @Databricks CEO Ali Ghodsi: Democratizing AI with Apache Spark https://t.co/NhGKeTqwin  \\u2192\\u2026 https://t.co/OAkHymyxy6'
bigdata,44262,6,b'#deeplearning system for #nlproc \\u21e2 that auto generates concise yet sufficient text fragments to justify predictions https://t.co/qIHr9nkVuc'
bigdata,44262,9,"b""RT @strataconf: .@dwhitena suggests a surprising third option in the #datascience community's \\u201clanguage wars\\u201d https://t.co/TtXJzfVSUQ"""
bigdata,44262,1,"b'Weekend TODO: If you want to be a speaker \\U0001f5e3\\U0001f399 at #stratahadoop London 2017, Call For Proposals deadline is Nov 15th\\u2026 https://t.co/4ROCAYrBM8'"
bigdata,44262,4,b'Learn how some leading companies designed &amp; built their data platforms \\u21e2 come to #StrataHadoop Singapore\\U0001f1f8\\U0001f1ec\\u2026 https://t.co/H6HQmkcJhC'
bigdata,44262,21,"b'Announcing #deeplearning on Apache Spark with GPUs\\u2668\\ufe0f  Congratulations team @databricks https://t.co/RICZFF6aMU TensorFlow, Caffe, and more'"
bigdata,44262,5,"b""Congratulations to team @Alluxio for today's product launch \\U0001f3c5 Industry's First System to Unify Data at Memory Speed! https://t.co/caFFGrZqJh"""
bigdata,44262,3,"b'We have a great set of sessions \\u21e2 #deeplearning tools, experts, use cases at #StrataHadoop Singapore\\u2026 https://t.co/Viwh4inEFG'"
bigdata,44262,1,"b'\\U0001f4a1\\U0001f310 \\U0001f4c7  Join our @Linkedin group: ""Hardcore Data Science &amp; Data Engineering"" https://t.co/kXgRobQMIF  #AI #bigdata #graphqlsummit #SparkSummit'"
bigdata,44262,2,b'#deeplearning Techniques that establish training data privacy\\nin a manner that is both intuitive and rigorous https://t.co/qUD5F73lQp'
bigdata,44262,12,"b'Autonomous, voice-controlled, face-recognizing drone for $200 \\U0001f6f0#deeplearning + @Microsoft Cognitive Services\\u2026 https://t.co/eK2sXqhqOc'"
bigdata,44262,1,b'Another \\U0001f44e\\U0001f3fb Trump story: Allegedly Ensured His Golf-Course Employees Were \\u2018Pretty Enough\\u2019 \\u21e2  @latimes via @ProPublica https://t.co/QoxpJVaEI9'
bigdata,44262,6,"b'\\U0001f4a1\\U0001f310 \\U0001f4c7  Join our @Linkedin group: ""Hardcore Data Science &amp; Data Engineering"" https://t.co/kXgRobQMIF #AI #bigdata #ibmwow #SparkSummit'"
bigdata,44262,7,"b'Benchmarking major types of #deeplearning networks and analyze them on both CPUs/GPUs, in terms of running time https://t.co/9kLkViFNOi'"
bigdata,44262,10,b'Enterprise Software: Death and Transfiguration \\u21e2 great essay by @billjaneway https://t.co/SNWeIS7UH7 https://t.co/h7RtfeJ19r'
bigdata,44262,2,b'Excellent @ApacheSpark trainings &amp; tutorials at #StrataHadoop Singapore\\U0001f1f8\\U0001f1ec led by @cloudera @databricks @lightbend\\u2026 https://t.co/WNCr2fM7YD'
bigdata,44262,5,b'RT @matroid: The upgraded Matroid office. Join us! https://t.co/2oU7sImiHk https://t.co/t8PwuUTHRa'
bigdata,44262,12,b'RT @Haoyuan: O\\u2019Reilly Podcast by @pentagoniac and @bigdata; See how @Alluxio is leveraged in @arimoinc Deep Learning platform: https://t.co\\u2026'
bigdata,44262,7,b'RT @strataconf: New Data Show Podcast: @bigdata speaks w/@pentagoniac of @arimoinc about #deeplearning #AI &amp; #ApacheSpark https://t.co/BCoG\\u2026'
bigdata,44262,5,b'A lot of interesting bits in the 2016 @ApacheSpark 2016 user survey \\U0001f4cb\\U0001f5de  (from @databricks) https://t.co/3baCB4MN41 https://t.co/XzQRfVKwDu'
bigdata,44262,3,"b'Weekend TODO: If you want to be a speaker \\U0001f5e3\\U0001f399 at #stratahadoop London 2017, Call For Proposals deadline is Nov 15th\\u2026 https://t.co/kUMo2tRhJC'"
bigdata,44262,9,b'RT @strataconf: Today is your last chance to get Early Price savings for #StrataHadoop Singapore! Register today https://t.co/UvwhVHrQxi #b\\u2026'
bigdata,44262,8,b'Why businesses should pay attention to #deeplearning: a conversation with @pentagoniac CEO of @arimoinc https://t.co/Fvi9z4a1lP'
bigdata,44262,13,b'RT @strataconf: Prices go up for #StrataHadoop Singapore on Saturday 10/22. Take advantage of the Early Price discount now https://t.co/Uvw\\u2026'
bigdata,44262,2,b'Master consumer research &amp; persuasion: great \\U0001f193 volume edited by @therriaultphd https://t.co/KhoMd5ZWw8\\u2026 https://t.co/UVy3b3bJAP'
bigdata,44262,1,b'Full house: attendees soaking up @andymauro #botday platform overview https://t.co/RDOqWFcPeN'
bigdata,44262,5,b'.@JonBruner  @peteskomoroch getting ready for #botday \\U0001f4af\\U0001f558 https://t.co/mQVMRNXZqq'
bigdata,44262,5,b'Word Error Rate of 5.9% \\U0001f5e3\\U0001f399@MSFTResearch team reaches human parity in conversational speech recognition https://t.co/8vouvswnmS #deeplearning'
bigdata,44262,7,"b'RT @TeamAnodot: Join us: #meetup on #realtime Business Incident Detection, enter to win great prizes! #businessintelligence https://t.co/bV\\u2026'"
bigdata,44262,4,"b'#rstats + sparklyr = \\U0001f192 Great interview featuring J.J. Allaire, CEO of @rstudio https://t.co/JIHmHelYmu'"
bigdata,44262,9,b'RT @strataconf: Wait no longer to register for #StrataHadoop Singapore - Friday is the last day of Early Price https://t.co/UvwhVHrQxi #big\\u2026'
bigdata,44262,2,b'Dynet #nlproc @SCSatCMU: for neural networks that have dynamic structures that change for every training instance https://t.co/A92whitw4Z'
bigdata,44262,2,b'RT @deanwampler: Reviewing @strataconf California talk proposals. There are a LOT of great ones. It will be glorious!!'
bigdata,44262,15,"b'Transfer learning via  hybrid neural-symbolic, end-to-end reinforcement learning architecture from @imperialcollege\\u2026 https://t.co/IQQm3v0I4f'"
bigdata,44262,0,b'@seanmylaw painting on fabric'
bigdata,44262,1,b'Finally got this framed - from an artist who we met in a Beijing hutong https://t.co/z7fYPg6u1d'
bigdata,44262,2,b'1 week left to take advantage of #StrataHadoop Singapore Early Price savings. Register now &amp; make your travel plans\\u2026 https://t.co/OXgdqSAonL'
bigdata,44262,10,b'RT @LauraABaldwin: Celebrating the women who drive @OReillyMedia on #AdaLovelaceDay @ginablaber @sarawinge @ediefr @courtneynash @rroumelio\\u2026'
bigdata,44262,5,"b""RT @LauraABaldwin: Yep, it's my new favorite line. The pace of change in the Next:Economy mandates you prepare your teams to compete everyd\\u2026"""
bigdata,44262,7,b'TensorFlow on Android\\u260e\\ufe0f: @wagonhelm shows you howto build a custom classifier on your Android Device https://t.co/ow5NuZ5f8p'
bigdata,44262,6,b'Differentiable Neural computing from @DeepMindAI: deep neural network with read\\u2013write access to external memory\\u2026 https://t.co/KqkmYbn4X8'
